Beam Size, Lenpen, WER
103,-7.2,55.37065052950076
103,-7.1,55.34039334341906
103,-7.0,55.32022188603126
103,-6.9,55.31013615733737
103,-6.8,55.300050428643466
103,-6.7,55.269793242561775
103,-6.6,55.22945032778618
103,-6.5,55.21936459909229
103,-6.4,55.1084215834594
103,-6.3,55.047907211296014
103,-6.2,55.01765002521432
103,-6.1,54.98739283913263
103,-6.0,54.80584972264246
103,-5.9,54.715078164397376
103,-5.8,54.684820978315685
103,-5.7,54.624306606152295
103,-5.6,54.51336359051942
103,-5.5,54.50327786182552
103,-5.4,54.44276348966213
103,-5.3,54.42259203227433
103,-5.2,54.341906202723145
103,-5.1,54.30156328794755
103,-5.0,54.26122037317196
103,-4.9,54.15027735753908
103,-4.8,54.059505799294
103,-4.7,53.99899142713061
103,-4.6,53.90821986888552
103,-4.5,53.80736258194655
103,-4.4,53.76701966717096
103,-4.3,53.70650529500757
103,-4.2,53.67624810892587
103,-4.1,53.575390821986886
103,-4.0,53.484619263741806
103,-3.9,53.35350479072113
103,-3.8,53.23247604639435
103,-3.7,53.17196167423096
103,-3.6,53.08119011598588
103,-3.5,52.93998991427131
103,-3.4,52.687846696923856
103,-3.3,52.57690368129097
103,-3.2,52.30458900655572
103,-3.1,52.11296016137166
103,-3.0,52.08270297528996
103,-2.9,51.96167423096319
103,-2.8,51.820474029248615
103,-2.7,51.78013111447302
103,-2.6,51.65910237014624
103,-2.5,51.46747352496218
103,-2.4,51.14473020675744
103,-2.3,50.90267271810389
103,-2.2,50.73121533030761
103,-2.1,50.64044377206253
103,-2.0,50.50932929904186
103,-1.9,50.16641452344932
103,-1.8,49.7125567322239
103,-1.7,49.470499243570345
103,-1.6,49.08724155320222
103,-1.5,48.6333837619768
103,-1.4,48.36106908724155
103,-1.3,47.89712556732224
103,-1.2,47.46343923348462
103,-1.1,46.77760968229955
103,-1.0,46.36409480584973
103,-0.9,45.23449319213313
103,-0.8,44.52849218356026
103,-0.7,42.99546142208774
103,-0.6,39.82854261220373
103,-0.5,37.59959657085224
103,-0.4,33.756933938477054
103,-0.3,30.761472516389308
103,-0.2,25.12355017650025
103,-0.1,19.394856278366117
103,0.0,15.421079172970249
103,0.1,13.686333837619769
103,0.2,12.153303076147251
103,0.3,12.10287443267776
103,0.4,12.112960161371658
103,0.5,12.133131618759457
103,0.6,12.133131618759457
103,0.7,12.133131618759457
103,0.8,12.112960161371658
103,0.9,12.133131618759457
103,1.0,12.153303076147251
103,1.1,12.153303076147251
103,1.2,12.112960161371658
103,1.3,12.072617246596067
103,1.4,12.062531517902167
103,1.5,12.112960161371658
103,1.6,12.133131618759457
103,1.7,12.153303076147251
103,1.8,12.153303076147251
103,1.9,12.173474533535048
103,2.0,12.21381744831064
103,2.1,12.203731719616744
103,2.2,12.21381744831064
103,2.3,12.244074634392335
103,2.4,12.22390317700454
103,2.5,12.21381744831064
103,2.6,12.22390317700454
103,2.7,12.233988905698435
103,2.8,12.22390317700454
103,2.9,12.233988905698435
103,3.0,12.264246091780132
103,3.1,12.274331820474028
103,3.2,12.284417549167928
103,3.3,12.264246091780132
103,3.4,12.294503277861825
103,3.5,12.344931921331316
103,3.6,12.385274836106907
103,3.7,12.385274836106907
103,3.8,12.37518910741301
103,3.9,12.405446293494704
103,4.0,12.405446293494704
103,4.1,12.405446293494704
103,4.2,12.4357034795764
103,4.3,12.405446293494704
103,4.4,12.4357034795764
103,4.5,12.415532022188604
103,4.6,12.405446293494704
103,4.7,12.405446293494704
103,4.8,12.445789208270298
103,4.9,12.465960665658091
103,5.0,12.496217851739788
103,5.1,12.506303580433686
103,5.2,12.54664649520928
103,5.3,12.556732223903175
103,5.4,12.586989409984872
103,5.5,12.607160867372668
103,5.6,12.627332324760465
103,5.7,12.607160867372668
103,5.8,12.586989409984872
103,5.9,12.59707513867877
103,6.0,12.627332324760465
103,6.1,12.657589510842158
103,6.2,12.657589510842158
103,6.3,12.667675239536056
103,6.4,12.667675239536056
103,6.5,12.677760968229954
103,6.6,12.69793242561775
103,6.7,12.69793242561775
103,6.8,12.69793242561775
103,6.9,12.708018154311649
103,7.0,12.728189611699444
103,7.1,12.75844679778114
103,7.2,12.768532526475038
103,7.3,12.768532526475038
103,7.4,12.818961169944528
103,7.5,12.808875441250631
103,7.6,12.818961169944528
103,7.7,12.839132627332324
103,7.8,12.839132627332324
103,7.9,12.879475542107915
103,8.0,12.899646999495712
103,8.1,12.91981845688351
103,8.2,12.960161371659105
103,8.3,12.970247100353
103,8.4,12.970247100353
103,8.5,12.970247100353
103,8.6,12.970247100353
103,8.7,12.990418557740798
103,8.8,13.000504286434694
103,8.9,13.02067574382249
103,9.0,13.010590015128592
103,9.1,12.990418557740798
103,9.2,12.990418557740798
103,9.3,13.000504286434694
103,9.4,13.000504286434694
103,9.5,13.000504286434694
103,9.6,13.000504286434694
103,9.7,12.990418557740798
103,9.8,12.990418557740798
103,9.9,13.02067574382249
103,10.0,13.061018658598083
44,-10.0,34.926878466969235
44,-9.9,34.86636409480585
44,-9.8,34.82602118003026
44,-9.7,34.78567826525467
44,-9.6,34.76550680786687
44,-9.5,34.70499243570348
44,-9.4,34.684820978315685
44,-9.3,34.684820978315685
44,-9.2,34.64447806354009
44,-9.1,34.61422087745839
44,-9.0,34.563792233988906
44,-8.9,34.52344931921331
44,-8.8,34.52344931921331
44,-8.7,34.48310640443772
44,-8.6,34.473020675743825
44,-8.5,34.45284921835603
44,-8.4,34.35199193141705
44,-8.3,34.32173474533535
44,-8.2,34.27130610186586
44,-8.1,34.12002017145739
44,-8.0,34.0796772566818
44,-7.9,34.0292486132123
44,-7.8,33.978819969742815
44,-7.7,33.918305597579426
44,-7.6,33.86787695410993
44,-7.5,33.85779122541604
44,-7.4,33.83761976802824
44,-7.3,33.73676248108926
44,-7.2,33.666162380231974
44,-7.1,33.63590519415028
44,-7.0,33.575390821986886
44,-6.9,33.53504790721129
44,-6.8,33.454362077660114
44,-6.7,33.40393343419062
44,-6.6,33.29299041855774
44,-6.5,33.21230458900656
44,-6.4,33.202218860312655
44,-6.3,33.10136157337367
44,-6.2,33.04084720121029
44,-6.1,33.03076147251639
44,-6.0,32.960161371659105
44,-5.9,32.829046898638424
44,-5.8,32.768532526475035
44,-5.7,32.768532526475035
44,-5.6,32.73827534039334
44,-5.5,32.72818961169944
44,-5.4,32.617246596066565
44,-5.3,32.60716086737267
44,-5.2,32.56681795259708
44,-5.1,32.50630358043369
44,-5.0,32.395360564800804
44,-4.9,32.395360564800804
44,-4.8,32.29450327786183
44,-4.7,32.22390317700454
44,-4.6,32.10287443267776
44,-4.5,32.092788703983864
44,-4.4,32.01210287443268
44,-4.3,31.93141704488149
44,-4.2,31.911245587493696
44,-4.1,31.83055975794251
44,-4.0,31.79021684316692
44,-3.9,31.70953101361573
44,-3.8,31.527987897125566
44,-3.7,31.45738779626828
44,-3.6,31.3464447806354
44,-3.5,31.225416036308623
44,-3.4,31.074130105900156
44,-3.3,30.963187090267272
44,-3.2,30.852244074634392
44,-3.1,30.74130105900151
44,-3.0,30.690872415532024
44,-2.9,30.65052950075643
44,-2.8,30.509329299041852
44,-2.7,30.458900655572364
44,-2.6,30.287443267776094
44,-2.5,30.206757438224912
44,-2.4,30.146243066061523
44,-2.3,30.01512859304085
44,-2.2,29.994957135653053
44,-2.1,29.89409984871407
44,-2.0,29.793242561775088
44,-1.9,29.682299546142207
44,-1.8,29.40998487140696
44,-1.7,29.309127584467976
44,-1.6,29.1981845688351
44,-1.5,29.006555723651037
44,-1.4,28.89561270801816
44,-1.3,28.683812405446293
44,-1.2,28.43166918809884
44,-1.1,27.957639939485627
44,-1.0,27.715582450832077
44,-0.9,27.19112455874937
44,-0.8,26.777609682299545
44,-0.7,26.243066061522946
44,-0.6,24.841149773071105
44,-0.5,23.87291981845688
44,-0.4,22.299546142208776
44,-0.3,20.67574382249117
44,-0.2,17.50882501260716
44,-0.1,15.703479576399396
44,0.0,13.535047907211297
44,0.1,12.53656076651538
44,0.2,12.173474533535048
44,0.3,12.123045890065557
44,0.4,12.133131618759457
44,0.5,12.153303076147251
44,0.6,12.153303076147251
44,0.7,12.153303076147251
44,0.8,12.133131618759457
44,0.9,12.153303076147251
44,1.0,12.183560262228946
44,1.1,12.183560262228946
44,1.2,12.133131618759457
44,1.3,12.092788703983862
44,1.4,12.082702975289966
44,1.5,12.133131618759457
44,1.6,12.143217347453351
44,1.7,12.143217347453351
44,1.8,12.143217347453351
44,1.9,12.153303076147251
44,2.0,12.193645990922844
44,2.1,12.16338880484115
44,2.2,12.173474533535048
44,2.3,12.203731719616744
44,2.4,12.183560262228946
44,2.5,12.173474533535048
44,2.6,12.183560262228946
44,2.7,12.193645990922844
44,2.8,12.183560262228946
44,2.9,12.183560262228946
44,3.0,12.22390317700454
44,3.1,12.22390317700454
44,3.2,12.233988905698435
44,3.3,12.21381744831064
44,3.4,12.22390317700454
44,3.5,12.244074634392335
44,3.6,12.284417549167928
44,3.7,12.284417549167928
44,3.8,12.264246091780132
44,3.9,12.274331820474028
44,4.0,12.274331820474028
44,4.1,12.274331820474028
44,4.2,12.304589006555725
44,4.3,12.274331820474028
44,4.4,12.304589006555725
44,4.5,12.284417549167928
44,4.6,12.274331820474028
44,4.7,12.274331820474028
44,4.8,12.32476046394352
44,4.9,12.334846192637418
44,5.0,12.365103378719112
44,5.1,12.37518910741301
44,5.2,12.415532022188604
44,5.3,12.425617750882502
44,5.4,12.445789208270298
44,5.5,12.445789208270298
44,5.6,12.465960665658091
44,5.7,12.455874936964197
44,5.8,12.4357034795764
44,5.9,12.445789208270298
44,6.0,12.465960665658091
44,6.1,12.506303580433686
44,6.2,12.506303580433686
44,6.3,12.516389309127584
44,6.4,12.516389309127584
44,6.5,12.526475037821482
44,6.6,12.53656076651538
44,6.7,12.53656076651538
44,6.8,12.53656076651538
44,6.9,12.54664649520928
44,7.0,12.566817952597075
44,7.1,12.59707513867877
44,7.2,12.607160867372668
44,7.3,12.617246596066568
44,7.4,12.63741805345436
44,7.5,12.63741805345436
44,7.6,12.64750378214826
44,7.7,12.667675239536056
44,7.8,12.667675239536056
44,7.9,12.687846696923852
44,8.0,12.69793242561775
44,8.1,12.718103883005549
44,8.2,12.738275340393344
44,8.3,12.748361069087242
44,8.4,12.748361069087242
44,8.5,12.75844679778114
44,8.6,12.75844679778114
44,8.7,12.778618255168936
44,8.8,12.788703983862836
44,8.9,12.798789712556731
44,9.0,12.788703983862836
44,9.1,12.768532526475038
44,9.2,12.768532526475038
44,9.3,12.778618255168936
44,9.4,12.788703983862836
44,9.5,12.788703983862836
44,9.6,12.788703983862836
44,9.7,12.778618255168936
44,9.8,12.778618255168936
44,9.9,12.808875441250631
44,10.0,12.829046898638426
124,-10.0,60.21180030257186
124,-9.9,60.19162884518406
124,-9.8,60.19162884518406
124,-9.7,60.19162884518406
124,-9.6,60.18154311649017
124,-9.5,60.171457387796266
124,-9.4,60.171457387796266
124,-9.3,60.171457387796266
124,-9.2,60.11094301563288
124,-9.1,60.11094301563288
124,-9.0,60.11094301563288
124,-8.9,60.09077155824508
124,-8.8,60.09077155824508
124,-8.7,60.07060010085728
124,-8.6,60.06051437216339
124,-8.5,60.04034291477559
124,-8.4,60.04034291477559
124,-8.3,60.0
124,-8.2,59.9798285426122
124,-8.1,59.92939989914272
124,-8.0,59.88905698436712
124,-7.9,59.82854261220373
124,-7.8,59.78819969742814
124,-7.7,59.76802824004034
124,-7.6,59.70751386787696
124,-7.5,59.68734241048916
124,-7.4,59.66717095310136
124,-7.3,59.60665658093797
124,-7.2,59.586485123550176
124,-7.1,59.57639939485628
124,-7.0,59.57639939485628
124,-6.9,59.56631366616238
124,-6.8,59.556227937468485
124,-6.7,59.53605648008069
124,-6.6,59.495713565305095
124,-6.5,59.4856278366112
124,-6.4,59.37468482097832
124,-6.3,59.33434190620272
124,-6.2,59.33434190620272
124,-6.1,59.30408472012103
124,-6.0,59.15279878971256
124,-5.9,59.08219868885527
124,-5.8,59.07211296016137
124,-5.7,59.06202723146748
124,-5.6,58.99142713061018
124,-5.5,58.97125567322239
124,-5.4,58.940998487140696
124,-5.3,58.9309127584468
124,-5.2,58.87039838628341
124,-5.1,58.83005547150782
124,-5.0,58.78971255673223
124,-4.9,58.67876954109934
124,-4.8,58.54765506807867
124,-4.7,58.45688350983359
124,-4.6,58.3661119515885
124,-4.5,58.25516893595562
124,-4.4,58.18456883509833
124,-4.3,58.17448310640444
124,-4.2,58.134140191628845
124,-4.1,58.103883005547154
124,-4.0,58.03328290468986
124,-3.9,57.93242561775088
124,-3.8,57.79122541603631
124,-3.7,57.73071104387292
124,-3.6,57.65002521432174
124,-3.5,57.53908219868885
124,-3.4,57.2869389813414
124,-3.3,57.15582450832073
124,-3.2,56.92385274836107
124,-3.1,56.7624810892587
124,-3.0,56.732223903177
124,-2.9,56.65153807362582
124,-2.8,56.58093797276853
124,-2.7,56.560766515380735
124,-2.6,56.36913767019667
124,-2.5,56.17750882501261
124,-2.4,55.80433686333838
124,-2.3,55.53202218860313
124,-2.2,55.421079172970245
124,-2.1,55.300050428643466
124,-2.0,55.1386787695411
124,-1.9,54.82602118003026
124,-1.8,54.33182047402925
124,-1.7,54.12002017145739
124,-1.6,53.82753403933434
124,-1.5,53.30307614725164
124,-1.4,53.020675743822494
124,-1.3,52.47604639435199
124,-1.2,52.062531517902165
124,-1.1,51.37670196671709
124,-1.0,50.73121533030761
124,-0.9,49.65204236006051
124,-0.8,48.77458396369138
124,-0.7,47.0499243570348
124,-0.6,43.63086232980333
124,-0.5,40.97831568330812
124,-0.4,36.41956631366616
124,-0.3,32.9803328290469
124,-0.2,26.67675239536057
124,-0.1,19.848714069591527
124,0.0,15.45133635905194
124,0.1,13.716591023701463
124,0.2,12.153303076147251
124,0.3,12.10287443267776
124,0.4,12.112960161371658
124,0.5,12.133131618759457
124,0.6,12.133131618759457
124,0.7,12.133131618759457
124,0.8,12.112960161371658
124,0.9,12.133131618759457
124,1.0,12.153303076147251
124,1.1,12.153303076147251
124,1.2,12.112960161371658
124,1.3,12.072617246596067
124,1.4,12.062531517902167
124,1.5,12.112960161371658
124,1.6,12.133131618759457
124,1.7,12.153303076147251
124,1.8,12.153303076147251
124,1.9,12.173474533535048
124,2.0,12.21381744831064
124,2.1,12.203731719616744
124,2.2,12.21381744831064
124,2.3,12.244074634392335
124,2.4,12.22390317700454
124,2.5,12.21381744831064
124,2.6,12.22390317700454
124,2.7,12.233988905698435
124,2.8,12.22390317700454
124,2.9,12.233988905698435
124,3.0,12.264246091780132
124,3.1,12.274331820474028
124,3.2,12.284417549167928
124,3.3,12.264246091780132
124,3.4,12.294503277861825
124,3.5,12.344931921331316
124,3.6,12.385274836106907
124,3.7,12.385274836106907
124,3.8,12.37518910741301
124,3.9,12.405446293494704
124,4.0,12.405446293494704
124,4.1,12.405446293494704
124,4.2,12.425617750882502
124,4.3,12.395360564800807
124,4.4,12.425617750882502
124,4.5,12.405446293494704
124,4.6,12.395360564800807
124,4.7,12.395360564800807
124,4.8,12.4357034795764
124,4.9,12.455874936964197
124,5.0,12.465960665658091
124,5.1,12.476046394351991
124,5.2,12.516389309127584
124,5.3,12.526475037821482
124,5.4,12.556732223903175
124,5.5,12.576903681290974
124,5.6,12.59707513867877
124,5.7,12.576903681290974
124,5.8,12.556732223903175
124,5.9,12.566817952597075
124,6.0,12.607160867372668
124,6.1,12.63741805345436
124,6.2,12.63741805345436
124,6.3,12.64750378214826
124,6.4,12.64750378214826
124,6.5,12.657589510842158
124,6.6,12.677760968229954
124,6.7,12.687846696923852
124,6.8,12.687846696923852
124,6.9,12.677760968229954
124,7.0,12.69793242561775
124,7.1,12.728189611699444
124,7.2,12.738275340393344
124,7.3,12.738275340393344
124,7.4,12.788703983862836
124,7.5,12.778618255168936
124,7.6,12.788703983862836
124,7.7,12.808875441250631
124,7.8,12.808875441250631
124,7.9,12.849218356026222
124,8.0,12.86938981341402
124,8.1,12.889561270801815
124,8.2,12.929904185577408
124,8.3,12.939989914271306
124,8.4,12.939989914271306
124,8.5,12.939989914271306
124,8.6,12.939989914271306
124,8.7,12.960161371659105
124,8.8,12.970247100353
124,8.9,12.990418557740798
124,9.0,12.9803328290469
124,9.1,12.960161371659105
124,9.2,12.960161371659105
124,9.3,12.970247100353
124,9.4,12.970247100353
124,9.5,12.9803328290469
124,9.6,12.9803328290469
124,9.7,12.970247100353
124,9.8,12.9803328290469
124,9.9,13.010590015128592
124,10.0,13.02067574382249
60,-10.0,42.7029752899647
60,-9.9,42.64246091780131
60,-9.8,42.61220373171962
60,-9.7,42.57186081694402
60,-9.6,42.56177508825012
60,-9.5,42.49117498739284
60,-9.4,42.46091780131115
60,-9.3,42.44074634392335
60,-9.2,42.38023197175996
60,-9.1,42.38023197175996
60,-9.0,42.33988905698437
60,-8.9,42.299546142208776
60,-8.8,42.28946041351488
60,-8.7,42.25920322743318
60,-8.6,42.24911749873928
60,-8.5,42.228946041351485
60,-8.4,42.178517397882
60,-8.3,42.1583459404942
60,-8.2,42.1381744831064
60,-8.1,42.06757438224912
60,-8.0,42.02723146747353
60,-7.9,41.986888552697934
60,-7.8,41.93645990922844
60,-7.7,41.88603126575895
60,-7.6,41.82551689359556
60,-7.5,41.805345436207766
60,-7.4,41.78517397881997
60,-7.3,41.67423096318709
60,-7.2,41.55320221886032
60,-7.1,41.53303076147252
60,-7.0,41.50277357539082
60,-6.9,41.462430660615226
60,-6.8,41.41200201714574
