Beam Size, Lenpen, WER
9, 1.0, 12.10287443267776
9, 1.1, 12.092788703983862
9, 1.2, 12.092788703983862
9, 1.3, 12.05244578920827
9, 1.4, 12.022188603126576
9, 1.5, 12.042360060514373
9, 1.6, 12.072617246596067
9, 1.7, 12.072617246596067
9, 1.8, 12.092788703983862
9, 1.9, 12.10287443267776
9, 2.0, 12.143217347453353
9, 2.1, 12.133131618759455
9, 2.2, 12.143217347453353
9, 2.3, 12.16338880484115
9, 2.4, 12.153303076147251
9, 2.5, 12.10287443267776
9, 2.6, 12.10287443267776
9, 2.7, 12.112960161371658
9, 2.8, 12.10287443267776
9, 2.9, 12.10287443267776
9, 3.0, 12.112960161371658
9, 3.1, 12.112960161371658
9, 3.2, 12.133131618759455
9, 3.3, 12.10287443267776
9, 3.4, 12.10287443267776
9, 3.5, 12.123045890065557
10, 0.1, 12.123045890065557
10, 0.2, 12.133131618759455
10, 0.3, 12.082702975289966
10, 0.4, 12.092788703983862
10, 0.5, 12.082702975289966
10, 0.6, 12.082702975289966
10, 0.7, 12.082702975289966
10, 0.8, 12.062531517902169
10, 0.9, 12.082702975289966
10, 1.0, 12.10287443267776
10, 1.1, 12.082702975289966
10, 1.2, 12.082702975289966
10, 1.3, 12.042360060514373
10, 1.4, 12.012102874432678
10, 1.5, 12.032274331820474
10, 1.6, 12.062531517902169
10, 1.7, 12.062531517902169
10, 1.8, 12.082702975289966
10, 1.9, 12.092788703983862
10, 2.0, 12.133131618759455
10, 2.1, 12.133131618759455
10, 2.2, 12.143217347453353
10, 2.3, 12.16338880484115
10, 2.4, 12.153303076147251
10, 2.5, 12.10287443267776
10, 2.6, 12.10287443267776
10, 2.7, 12.112960161371658
10, 2.8, 12.10287443267776
10, 2.9, 12.10287443267776
10, 3.0, 12.112960161371658
10, 3.1, 12.112960161371658
10, 3.2, 12.133131618759455
10, 3.3, 12.10287443267776
10, 3.4, 12.10287443267776
10, 3.5, 12.123045890065557
11, 0.1, 12.123045890065557
11, 0.2, 12.133131618759455
11, 0.3, 12.082702975289966
11, 0.4, 12.092788703983862
11, 0.5, 12.082702975289966
11, 0.6, 12.082702975289966
11, 0.7, 12.082702975289966
11, 0.8, 12.062531517902169
11, 0.9, 12.082702975289966
11, 1.0, 12.10287443267776
11, 1.1, 12.082702975289966
11, 1.2, 12.092788703983862
11, 1.3, 12.042360060514373
11, 1.4, 12.032274331820474
11, 1.5, 12.05244578920827
11, 1.6, 12.062531517902169
11, 1.7, 12.082702975289966
11, 1.8, 12.10287443267776
11, 1.9, 12.112960161371658
11, 2.0, 12.153303076147251
11, 2.1, 12.143217347453353
11, 2.2, 12.153303076147251
11, 2.3, 12.173474533535048
11, 2.4, 12.16338880484115
11, 2.5, 12.133131618759455
11, 2.6, 12.133131618759455
11, 2.7, 12.143217347453353
11, 2.8, 12.133131618759455
11, 2.9, 12.133131618759455
11, 3.0, 12.143217347453353
11, 3.1, 12.143217347453353
11, 3.2, 12.16338880484115
11, 3.3, 12.133131618759455
11, 3.4, 12.133131618759455
11, 3.5, 12.153303076147251
12, 0.1, 12.274331820474028
12, 0.2, 12.143217347453353
12, 0.3, 12.092788703983862
12, 0.4, 12.10287443267776
12, 0.5, 12.092788703983862
12, 0.6, 12.092788703983862
12, 0.7, 12.092788703983862
12, 0.8, 12.072617246596067
12, 0.9, 12.092788703983862
12, 1.0, 12.112960161371658
12, 1.1, 12.092788703983862
12, 1.2, 12.10287443267776
12, 1.3, 12.062531517902169
12, 1.4, 12.032274331820474
12, 1.5, 12.05244578920827
12, 1.6, 12.062531517902169
12, 1.7, 12.082702975289966
12, 1.8, 12.082702975289966
12, 1.9, 12.092788703983862
12, 2.0, 12.133131618759455
12, 2.1, 12.133131618759455
12, 2.2, 12.143217347453353
12, 2.3, 12.153303076147251
12, 2.4, 12.133131618759455
12, 2.5, 12.10287443267776
12, 2.6, 12.10287443267776
12, 2.7, 12.112960161371658
12, 2.8, 12.10287443267776
12, 2.9, 12.10287443267776
12, 3.0, 12.112960161371658
12, 3.1, 12.112960161371658
12, 3.2, 12.133131618759455
12, 3.3, 12.10287443267776
12, 3.4, 12.10287443267776
12, 3.5, 12.123045890065557
13, 0.1, 12.294503277861825
13, 0.2, 12.16338880484115
13, 0.3, 12.112960161371658
13, 0.4, 12.123045890065557
13, 0.5, 12.112960161371658
13, 0.6, 12.112960161371658
13, 0.7, 12.112960161371658
13, 0.8, 12.092788703983862
13, 0.9, 12.112960161371658
13, 1.0, 12.133131618759455
13, 1.1, 12.112960161371658
13, 1.2, 12.10287443267776
13, 1.3, 12.05244578920827
13, 1.4, 12.042360060514373
13, 1.5, 12.062531517902169
13, 1.6, 12.092788703983862
13, 1.7, 12.112960161371658
13, 1.8, 12.133131618759455
13, 1.9, 12.143217347453353
13, 2.0, 12.183560262228946
13, 2.1, 12.203731719616743
13, 2.2, 12.21381744831064
13, 2.3, 12.223903177004539
13, 2.4, 12.203731719616743
