Beam Size, Lenpen, WER
12, 1.8, 90.11598587997983
12, 1.9, 90.2874432677761
12, 2.0, 90.60010085728693
12, 2.1, 90.70095814422592
12, 2.2, 90.7614725163893
12, 2.3, 90.791729702471
12, 2.4, 90.8522440746344
12, 2.5, 90.89258698940999
12, 2.6, 90.92284417549168
12, 2.7, 90.93292990418557
12, 2.8, 91.11447302067575
12, 2.9, 91.17498739283913
12, 3.0, 91.23550176500252
12, 3.1, 91.25567322239031
12, 3.2, 91.26575895108422
12, 3.3, 91.26575895108422
12, 3.4, 91.28593040847201
12, 3.5, 91.3262733232476
13, 0.1, 82.7231467473525
13, 0.2, 82.7332324760464
13, 0.3, 82.75340393343419
13, 0.4, 82.80383257690369
13, 0.5, 82.91477559253656
13, 0.6, 83.267776096823
13, 0.7, 83.98386283408976
13, 0.8, 84.69994957135653
13, 0.9, 85.71860816944024
13, 1.0, 87.27181038830055
13, 1.1, 87.95763993948563
13, 1.2, 88.1593545133636
13, 1.3, 88.88552697932425
13, 1.4, 89.32929904185578
13, 1.5, 89.61169944528493
13, 1.6, 89.93444276348966
13, 1.7, 90.14624306606153
13, 1.8, 90.29752899646999
13, 1.9, 90.32778618255169
13, 2.0, 90.46898638426626
13, 2.1, 90.64044377206253
13, 2.2, 90.70095814422592
13, 2.3, 90.74130105900151
13, 2.4, 90.8119011598588
13, 2.5, 90.89258698940999
13, 2.6, 90.95310136157337
13, 2.7, 90.95310136157337
13, 2.8, 90.99344427634897
13, 2.9, 91.10438729198185
13, 3.0, 91.19515885022693
13, 3.1, 91.22541603630863
13, 3.2, 91.23550176500252
13, 3.3, 91.25567322239031
13, 3.4, 91.26575895108422
13, 3.5, 91.2960161371659
14, 0.1, 82.42057488653555
14, 0.2, 82.46091780131114
14, 0.3, 82.47100353000505
14, 0.4, 82.53151790216843
14, 0.5, 82.672718103883
14, 0.6, 82.83408976298537
14, 0.7, 83.42914775592537
14, 0.8, 84.16540595057992
14, 0.9, 85.28492183560262
14, 1.0, 86.92889561270802
14, 1.1, 87.75592536560767
14, 1.2, 87.90721129601614
14, 1.3, 88.49218356026223
14, 1.4, 88.81492687846696
14, 1.5, 89.1376701966717
14, 1.6, 89.39989914271307
14, 1.7, 89.62178517397882
14, 1.8, 89.80332829046898
14, 1.9, 89.82349974785679
14, 2.0, 89.87392839132627
14, 2.1, 89.93444276348966
14, 2.2, 90.01512859304084
14, 2.3, 90.10590015128594
14, 2.4, 90.19667170953102
14, 2.5, 90.2874432677761
14, 2.6, 90.29752899646999
14, 2.7, 90.32778618255169
14, 2.8, 90.39838628340898
14, 2.9, 90.48915784165406
14, 3.0, 90.52950075642966
14, 3.1, 90.55975794251134
14, 3.2, 90.55975794251134
14, 3.3, 90.55975794251134
14, 3.4, 90.59001512859304
14, 3.5, 90.63035804336863
15, 0.1, 82.00706001008572
15, 0.2, 82.02723146747353
15, 0.3, 82.06757438224912
15, 0.4, 82.1280887544125
15, 0.5, 82.23903177004539
15, 0.6, 82.44074634392335
15, 0.7, 83.35854765506808
15, 0.8, 84.19566313666162
15, 0.9, 84.96217851739789
15, 1.0, 86.45486636409481
15, 1.1, 87.26172465960666
15, 1.2, 87.38275340393344
15, 1.3, 87.85678265254664
15, 1.4, 88.14926878466969
15, 1.5, 88.47201210287443
15, 1.6, 88.78466969238528
15, 1.7, 88.95612708018155
15, 1.8, 89.09732728189611
15, 1.9, 89.1376701966717
15, 2.0, 89.1981845688351
15, 2.1, 89.27887039838629
15, 2.2, 89.36964195663137
15, 2.3, 89.40998487140696
15, 2.4, 89.48058497226424
15, 2.5, 89.52092788703983
15, 2.6, 89.56127080181543
15, 2.7, 89.57135653050933
15, 2.8, 89.64195663136661
15, 2.9, 89.7226424609178
15, 3.0, 89.76298537569339
15, 3.1, 89.83358547655068
15, 3.2, 89.85375693393847
15, 3.3, 89.85375693393847
15, 3.4, 89.86384266263238
15, 3.5, 89.89409984871406
16, 0.1, 82.00706001008572
16, 0.2, 82.04740292486132
16, 0.3, 82.03731719616742
16, 0.4, 82.07766011094301
16, 0.5, 82.11800302571861
16, 0.6, 82.24911749873928
16, 0.7, 83.2375189107413
16, 0.8, 84.3066061522945
16, 0.9, 85.06303580433686
16, 1.0, 86.43469490670701
16, 1.1, 87.17095310136158
16, 1.2, 87.32223903177004
16, 1.3, 87.80635400907715
16, 1.4, 88.17952597075138
16, 1.5, 88.52244074634392
16, 1.6, 88.6938981341402
16, 1.7, 88.91578416540595
16, 1.8, 88.99646999495714
16, 1.9, 89.03681290973273
16, 2.0, 89.05698436712052
16, 2.1, 89.21835602622289
16, 2.2, 89.30912758446797
16, 2.3, 89.35955622793747
16, 2.4, 89.45032778618256
16, 2.5, 89.51084215834594
16, 2.6, 89.52092788703983
16, 2.7, 89.53101361573374
16, 2.8, 89.57135653050933
16, 2.9, 89.66212808875441
16, 3.0, 89.6822995461422
16, 3.1, 89.7226424609178
16, 3.2, 89.7428139183056
16, 3.3, 89.7428139183056
16, 3.4, 89.7730711043873
16, 3.5, 89.80332829046898
17, 0.1, 81.63388804841149
17, 0.2, 81.6540595057993
17, 0.3, 81.66414523449319
17, 0.4, 81.74483106404438
17, 0.5, 81.73474533535048
17, 0.6, 81.80534543620777
17, 0.7, 82.91477559253656
17, 0.8, 83.96369137670197
17, 0.9, 84.95209278870398
17, 1.0, 86.15229450327786
17, 1.1, 86.76752395360565
17, 1.2, 87.0095814422592
17, 1.3, 87.30206757438225
17, 1.4, 87.75592536560767
17, 1.5, 88.00806858295512
17, 1.6, 88.24004034291478
17, 1.7, 88.39132627332324
17, 1.8, 88.47201210287443
17, 1.9, 88.48209783156832
17, 2.0, 88.53252647503783
17, 2.1, 88.62329803328291
17, 2.2, 88.77458396369137
17, 2.3, 88.87544125063036
17, 2.4, 88.95612708018155
17, 2.5, 89.02672718103884
17, 2.6, 89.05698436712052
17, 2.7, 89.06707009581443
17, 2.8, 89.09732728189611
17, 2.9, 89.1981845688351
17, 3.0, 89.21835602622289
17, 3.1, 89.25869894099849
17, 3.2, 89.27887039838629
17, 3.3, 89.29904185577408
17, 3.4, 89.30912758446797
17, 3.5, 89.34947049924357
18, 0.1, 81.684316691881
18, 0.2, 81.6137165910237
18, 0.3, 81.6137165910237
18, 0.4, 81.684316691881
18, 0.5, 81.71457387796268
18, 0.6, 81.79525970751386
18, 0.7, 82.82400403429148
18, 0.8, 83.79223398890569
18, 0.9, 84.67977811396874
18, 1.0, 85.81946545637922
18, 1.1, 86.42460917801311
18, 1.2, 86.77760968229954
18, 1.3, 87.24155320221887
18, 1.4, 87.523953605648
18, 1.5, 87.81643973777105
18, 1.6, 87.97781139687342
18, 1.7, 88.14926878466969
18, 1.8, 88.22995461422087
18, 1.9, 88.27029752899647
18, 2.0, 88.26021180030257
18, 2.1, 88.37115481593545
18, 2.2, 88.50226928895613
18, 2.3, 88.62329803328291
18, 2.4, 88.7039838628341
18, 2.5, 88.80484114977307
18, 2.6, 88.82501260716087
18, 2.7, 88.84518406454866
18, 2.8, 88.89561270801815
18, 2.9, 88.96621280887544
18, 3.0, 89.00655572365103
18, 3.1, 89.02672718103884
18, 3.2, 89.04689863842663
18, 3.3, 89.06707009581443
18, 3.4, 89.08724155320222
18, 3.5, 89.11749873928392
19, 0.1, 81.44225920322744
19, 0.2, 81.35148764498236
19, 0.3, 81.36157337367625
19, 0.4, 81.43217347453354
19, 0.5, 81.41200201714574
19, 0.6, 81.54311649016641
19, 0.7, 82.74331820474029
19, 0.8, 83.7720625315179
19, 0.9, 84.63943519919314
19, 1.0, 85.89006555723651
19, 1.1, 86.30358043368634
19, 1.2, 86.5052950075643
19, 1.3, 87.0398386283409
19, 1.4, 87.36258194654563
19, 1.5, 87.75592536560767
19, 1.6, 88.00806858295512
19, 1.7, 88.14926878466969
19, 1.8, 88.19969742813919
19, 1.9, 88.22995461422087
19, 2.0, 88.21986888552698
19, 2.1, 88.33081190115986
19, 2.2, 88.52244074634392
19, 2.3, 88.6535552193646
19, 2.4, 88.68381240544629
19, 2.5, 88.74432677760969
19, 2.6, 88.73424104891578
19, 2.7, 88.76449823499748
19, 2.8, 88.81492687846696
19, 2.9, 88.88552697932425
19, 3.0, 88.94604135148765
19, 3.1, 89.01664145234493
19, 3.2, 89.03681290973273
19, 3.3, 89.05698436712052
19, 3.4, 89.10741301059001
19, 3.5, 89.1376701966717
20, 0.1, 81.35148764498236
20, 0.2, 81.30105900151285
20, 0.3, 81.35148764498236
20, 0.4, 81.40191628845184
20, 0.5, 81.40191628845184
20, 0.6, 81.56328794755422
20, 0.7, 82.7231467473525
20, 0.8, 83.8023197175996
20, 0.9, 84.52849218356026
20, 1.0, 85.56732223903177
20, 1.1, 86.01109430156329
20, 1.2, 86.15229450327786
20, 1.3, 86.65658093797276
20, 1.4, 87.0196671709531
20, 1.5, 87.36258194654563
20, 1.6, 87.51386787695411
20, 1.7, 87.79626828038326
20, 1.8, 87.82652546646496
20, 1.9, 87.89712556732223
20, 2.0, 87.93746848209783
20, 2.1, 88.00806858295512
20, 2.2, 88.13918305597579
20, 2.3, 88.28038325769037
20, 2.4, 88.34089762985376
20, 2.5, 88.42158345940494
20, 2.6, 88.47201210287443
20, 2.7, 88.48209783156832
20, 2.8, 88.55269793242562
20, 2.9, 88.6333837619768
20, 3.0, 88.7039838628341
20, 3.1, 88.74432677760969
20, 3.2, 88.76449823499748
20, 3.3, 88.77458396369137
20, 3.4, 88.79475542107917
20, 3.5, 88.82501260716087
